LAT,LON,YEAR,MO,DY,WS50M_RANGE,WS10M_RANGE,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
36.78551,10.15781,1989,07,12,    4.69,    3.94,    2.98,    2.38,    7.66,    6.33,    5.50,    4.44,              0.55,              8.19,              6.22
36.78551,10.15781,1989,07,13,    2.61,    2.07,    2.85,    2.44,    5.46,    4.51,    4.32,    3.28,              0.38,              8.13,              4.37
36.78551,10.15781,1989,07,14,    1.55,    2.32,    4.22,    2.55,    5.77,    4.87,    4.90,    3.63,              0.71,              8.12,              8.12
36.78551,10.15781,1989,07,15,    2.59,    1.96,    3.53,    2.88,    6.12,    4.84,    4.79,    3.55,              0.71,              8.30,              8.03
36.78551,10.15781,1989,07,16,    2.60,    3.19,    3.51,    2.36,    6.11,    5.54,    5.47,    4.25,              0.75,              8.46,              8.46
36.78551,10.15781,1989,07,17,    3.22,    3.25,    3.53,    2.36,    6.74,    5.61,    5.17,    3.94,              0.73,              8.57,              8.30
36.78551,10.15781,1989,07,18,    4.07,    4.31,    3.91,    2.58,    7.98,    6.90,    6.42,    4.91,              0.72,              8.44,              8.17
36.78551,10.15781,1989,07,19,    4.73,    4.09,    0.69,    0.53,    5.42,    4.62,    4.57,    3.54,              0.74,              8.32,              8.32
36.78551,10.15781,1989,07,20,    5.88,    4.71,    0.20,    0.15,    6.08,    4.86,    2.84,    2.28,              0.74,              8.46,              8.28
36.78551,10.15781,1989,07,21,    4.41,    3.03,    2.33,    2.11,    6.74,    5.15,    4.39,    3.42,              0.75,              8.44,              8.37
36.78551,10.15781,1989,07,22,    4.62,    3.36,    3.34,    2.61,    7.96,    5.98,    5.37,    4.20,              0.72,              8.09,              8.07
36.78551,10.15781,1989,07,23,    3.06,    3.15,    5.40,    3.66,    8.46,    6.81,    7.30,    5.41,              0.71,              7.88,              7.88
36.78551,10.15781,1989,07,24,    3.75,    2.30,    5.31,    4.40,    9.06,    6.70,    7.35,    5.47,              0.68,              7.74,              7.56
36.78551,10.15781,1989,07,25,    7.02,    4.59,    0.54,    0.25,    7.55,    4.85,    4.21,    2.98,              0.70,              7.80,              7.80
36.78551,10.15781,1989,07,26,    6.35,    5.80,    5.09,    3.56,   11.44,    9.36,    8.49,    6.82,              0.67,              7.70,              7.41
36.78551,10.15781,1989,07,27,    3.50,    3.09,    7.10,    5.64,   10.59,    8.73,    9.49,    7.72,              0.62,              6.96,              6.80
36.78551,10.15781,1989,07,28,    2.73,    2.94,    5.44,    3.89,    8.18,    6.83,    7.10,    5.74,              0.60,              6.99,              6.57
36.78551,10.15781,1989,07,29,    5.94,    4.63,    1.58,    1.08,    7.51,    5.71,    5.31,    4.26,              0.64,              6.99,              6.99
36.78551,10.15781,1989,07,30,    5.55,    4.71,    0.62,    0.47,    6.17,    5.18,    2.72,    2.23,              0.62,              7.10,              6.78
36.78551,10.15781,1989,07,31,    3.49,    2.05,    0.97,    1.12,    4.46,    3.17,    2.68,    2.08,              0.65,              7.05,              7.05
36.78551,10.15781,1989,08,01,    5.18,    5.34,    3.41,    2.05,    8.59,    7.39,    5.87,    4.63,              0.64,              6.98,              6.95
36.78551,10.15781,1989,08,02,    3.37,    3.72,    7.57,    5.63,   10.94,    9.35,    8.96,    7.34,              0.63,              7.47,              6.86
36.78551,10.15781,1989,08,03,    7.19,    6.02,    0.66,    0.51,    7.85,    6.53,    6.25,    5.07,              0.68,              7.41,              7.39
36.78551,10.15781,1989,08,04,    7.95,    6.41,    0.45,    0.33,    8.39,    6.75,    4.16,    3.53,              0.63,              7.00,              6.82
36.78551,10.15781,1989,08,05,    4.43,    3.77,    7.20,    5.77,   11.63,    9.54,    9.40,    7.73,              0.61,              7.24,              6.57
36.78551,10.15781,1989,08,06,    9.22,    7.87,    1.49,    1.06,   10.70,    8.93,    6.93,    5.55,              0.55,              6.95,              5.90
36.78551,10.15781,1989,08,07,    4.78,    4.49,    1.83,    1.19,    6.60,    5.68,    3.28,    2.63,              0.59,              6.95,              6.30
36.78551,10.15781,1989,08,08,    4.07,    3.24,    0.55,    0.37,    4.62,    3.60,    3.32,    2.51,              0.54,              6.02,              5.79
36.78551,10.15781,1989,08,09,    6.43,    5.89,    2.51,    1.52,    8.94,    7.41,    6.20,    4.90,              0.58,              6.06,              6.11
36.78551,10.15781,1989,08,10,    5.22,    4.96,    2.10,    1.29,    7.32,    6.24,    5.86,    4.57,              0.69,              7.28,              7.25
36.78551,10.15781,1989,08,11,    4.61,    4.42,    1.40,    0.70,    6.01,    5.12,    3.91,    2.90,              0.57,              5.45,              5.98
36.78551,10.15781,1989,08,12,    5.56,    5.35,    2.71,    1.49,    8.26,    6.84,    5.11,    3.91,              0.67,              7.07,              7.07
36.78551,10.15781,1989,08,13,    3.30,    2.56,    2.96,    2.52,    6.26,    5.08,    4.50,    3.47,              0.58,              6.10,              6.05
36.78551,10.15781,1989,08,14,    3.80,    3.38,    3.36,    2.16,    7.16,    5.53,    4.74,    3.72,              0.59,              6.30,              6.11
36.78551,10.15781,1989,08,15,    5.56,    4.01,    1.16,    0.98,    6.72,    4.99,    4.05,    3.16,              0.53,              6.38,              5.53
36.78551,10.15781,1989,08,16,    3.78,    3.16,    3.80,    2.80,    7.58,    5.96,    5.27,    4.30,              0.65,              7.08,              6.76
36.78551,10.15781,1989,08,17,    4.89,    3.57,    0.70,    0.55,    5.58,    4.12,    4.11,    3.31,              0.58,              6.11,              6.01
36.78551,10.15781,1989,08,18,    4.21,    3.69,    0.85,    0.67,    5.07,    4.36,    3.32,    2.66,              0.61,              6.21,              6.23
36.78551,10.15781,1989,08,19,    4.16,    3.23,    1.27,    1.18,    5.43,    4.40,    3.04,    2.40,              0.58,              5.94,              5.95
36.78551,10.15781,1989,08,20,    5.92,    4.03,    0.03,    0.08,    5.95,    4.11,    2.20,    1.78,              0.60,              5.99,              6.11
36.78551,10.15781,1989,08,21,    4.15,    3.56,    1.40,    1.19,    5.55,    4.75,    3.16,    2.50,              0.55,              5.48,              5.53
36.78551,10.15781,1989,08,22,    3.44,    2.78,    1.17,    0.95,    4.61,    3.73,    2.96,    2.33,              0.44,              6.63,              4.48
36.78551,10.15781,1989,08,23,    1.61,    2.37,    5.19,    3.45,    6.80,    5.82,    6.00,    4.57,              0.44,              6.76,              4.44
36.78551,10.15781,1989,08,24,    1.28,    2.20,    4.43,    2.74,    5.71,    4.94,    5.25,    3.94,              0.53,              6.79,              5.26
36.78551,10.15781,1989,08,25,    3.35,    3.26,    2.67,    1.82,    6.02,    5.08,    4.90,    3.69,              0.58,              6.33,              5.71
36.78551,10.15781,1989,08,26,    2.12,    2.07,    2.54,    1.96,    4.66,    4.03,    3.57,    2.72,              0.51,              6.31,              4.99
36.78551,10.15781,1989,08,27,    3.89,    2.59,    0.39,    0.25,    4.28,    2.84,    2.79,    2.07,              0.62,              5.93,              6.13
36.78551,10.15781,1989,08,28,    7.17,    5.91,    1.01,    0.78,    8.18,    6.69,    5.25,    4.22,              0.56,              5.35,              5.47
36.78551,10.15781,1989,08,29,    5.47,    6.11,    7.52,    4.94,   12.99,   11.05,   10.67,    8.54,              0.58,              6.92,              5.61
36.78551,10.15781,1989,08,30,    6.56,    6.18,    2.70,    1.99,    9.26,    8.17,    7.27,    5.61,              0.57,              4.97,              5.51
36.78551,10.15781,1989,08,31,    4.52,    3.83,    0.94,    0.52,    5.46,    4.35,    2.95,    2.34,              0.58,              6.71,              5.60
36.78551,10.15781,1989,09,01,    4.15,    3.59,    3.95,    2.81,    8.10,    6.40,    5.65,    4.39,              0.31,              6.45,              2.93
36.78551,10.15781,1989,09,02,    6.34,    6.47,    7.34,    5.20,   13.68,   11.68,   10.73,    8.54,              0.59,              6.90,              5.58
36.78551,10.15781,1989,09,03,    5.29,    3.44,    2.62,    1.77,    7.90,    5.21,    5.15,    3.80,              0.64,              6.22,              6.10
36.78551,10.15781,1989,09,04,    4.40,    3.57,    1.81,    1.82,    6.21,    5.40,    3.62,    2.94,              0.64,              6.12,              5.99
36.78551,10.15781,1989,09,05,    4.40,    4.13,    2.63,    1.74,    7.03,    5.88,    5.07,    4.02,              0.38,              5.97,              3.55
36.78551,10.15781,1989,09,06,    4.12,    5.04,    6.82,    4.36,   10.93,    9.40,    8.93,    7.17,              0.30,              6.55,              2.80
36.78551,10.15781,1989,09,07,    4.59,    4.57,    6.90,    4.54,   11.50,    9.11,    9.12,    6.92,              0.43,              6.08,              3.97
36.78551,10.15781,1989,09,08,    6.76,    4.39,    2.42,    1.99,    9.18,    6.38,    5.91,    4.44,              0.51,              6.22,              4.73
36.78551,10.15781,1989,09,09,    3.85,    4.28,    5.14,    3.21,    8.99,    7.49,    7.46,    5.80,              0.53,              4.83,              4.88
36.78551,10.15781,1989,09,10,    7.09,    5.52,    2.23,    1.92,    9.31,    7.44,    5.06,    3.91,              0.56,              5.09,              5.09
36.78551,10.15781,1989,09,11,    7.78,    5.41,    0.71,    0.69,    8.49,    6.10,    5.08,    3.95,              0.56,              4.89,              5.04
36.78551,10.15781,1989,09,12,    4.11,    3.70,    3.01,    2.20,    7.12,    5.90,    4.27,    3.46,              0.56,              6.12,              5.02
36.78551,10.15781,1989,09,13,    4.85,    3.66,    1.02,    1.42,    5.87,    5.08,    3.26,    2.64,              0.47,              5.03,              4.21
36.78551,10.15781,1989,09,14,    3.95,    3.38,    2.99,    2.01,    6.94,    5.39,    4.66,    3.68,              0.25,              6.24,              2.20
36.78551,10.15781,1989,09,15,    1.64,    3.43,    7.13,    4.37,    8.77,    7.79,    8.05,    6.30,              0.55,              4.79,              4.85
36.78551,10.15781,1989,09,16,    4.30,    3.76,    2.68,    2.04,    6.98,    5.80,    5.96,    4.55,              0.55,              4.70,              4.79
36.78551,10.15781,1989,09,17,    8.30,    6.39,    0.47,    0.29,    8.77,    6.68,    4.30,    3.45,              0.60,              5.16,              5.20
36.78551,10.15781,1989,09,18,    4.58,    4.86,    5.28,    3.26,    9.86,    8.12,    7.07,    5.56,              0.66,              5.78,              5.66
36.78551,10.15781,1989,09,19,    2.58,    2.14,    4.99,    3.51,    7.57,    5.65,    6.27,    4.59,              0.56,              6.03,              4.80
36.78551,10.15781,1989,09,20,    1.87,    2.05,    5.04,    3.02,    6.91,    5.07,    5.70,    4.12,              0.58,              5.54,              4.93
36.78551,10.15781,1989,09,21,    3.02,    3.43,    4.27,    2.75,    7.29,    6.19,    6.13,    4.44,              0.40,              5.54,              3.34
36.78551,10.15781,1989,09,22,    4.37,    3.06,    2.41,    1.64,    6.79,    4.69,    4.66,    3.37,              0.40,              5.88,              3.33
36.78551,10.15781,1989,09,23,    2.57,    2.27,    2.03,    1.40,    4.60,    3.67,    2.94,    2.22,              0.49,              5.44,              4.07
36.78551,10.15781,1989,09,24,    3.66,    2.78,    2.26,    1.65,    5.92,    4.43,    4.09,    3.17,              0.61,              5.04,              5.00
36.78551,10.15781,1989,09,25,    4.56,    3.26,    0.64,    0.65,    5.20,    3.91,    2.66,    2.04,              0.49,              4.19,              4.01
36.78551,10.15781,1989,09,26,    3.98,    2.60,    1.03,    0.83,    5.02,    3.43,    2.52,    1.90,              0.61,              4.99,              4.95
36.78551,10.15781,1989,09,27,    7.34,    6.00,    1.87,    1.37,    9.21,    7.37,    6.65,    5.20,              0.50,              4.87,              4.03
36.78551,10.15781,1989,09,28,    5.03,    5.73,    6.69,    4.33,   11.72,   10.05,    9.27,    7.13,              0.51,              4.43,              4.06
36.78551,10.15781,1989,09,29,    4.15,    4.49,    4.98,    3.21,    9.13,    7.70,    7.65,    5.78,              0.51,              4.85,              4.02
36.78551,10.15781,1989,09,30,    3.40,    2.12,    1.71,    1.16,    5.11,    3.28,    3.24,    2.44,              0.45,              4.76,              3.54
36.78551,10.15781,1989,10,01,    6.15,    5.30,    1.44,    1.01,    7.59,    6.31,    5.43,    4.17,              0.40,              5.57,              3.11
36.78551,10.15781,1989,10,02,    2.17,    3.15,    5.19,    3.33,    7.37,    6.47,    6.25,    4.66,              0.49,              3.93,              3.76
36.78551,10.15781,1989,10,03,    2.69,    2.28,    4.22,    2.99,    6.92,    5.28,    5.34,    3.96,              0.41,              3.75,              3.12
36.78551,10.15781,1989,10,04,    2.64,    3.63,    5.90,    3.71,    8.54,    7.35,    7.33,    5.55,              0.33,              5.33,              2.50
36.78551,10.15781,1989,10,05,    4.04,    2.14,    3.06,    2.64,    7.10,    4.79,    4.97,    3.72,              0.58,              4.23,              4.42
36.78551,10.15781,1989,10,06,    4.18,    3.52,    1.81,    1.88,    6.00,    5.40,    4.14,    3.23,              0.52,              3.95,              3.89
36.78551,10.15781,1989,10,07,    5.06,    4.53,    4.22,    2.96,    9.29,    7.49,    7.70,    5.96,              0.36,              4.50,              2.66
36.78551,10.15781,1989,10,08,    8.26,    7.83,    4.15,    2.71,   12.41,   10.54,    8.87,    6.83,              0.35,              5.19,              2.58
36.78551,10.15781,1989,10,09,    5.32,    5.82,    9.51,    6.50,   14.83,   12.32,   12.69,    9.91,              0.43,              5.33,              3.11
36.78551,10.15781,1989,10,10,    3.97,    4.65,    8.81,    6.06,   12.78,   10.71,   10.53,    8.15,              0.34,              5.16,              2.43
36.78551,10.15781,1989,10,11,    5.67,    3.85,    2.69,    1.98,    8.36,    5.83,    6.28,    4.59,              0.56,              4.08,              4.05
