LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,T2M_RANGE,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M
36.78551,10.15781,1999,07,01,    0.00,   11.30,   56.47,  100.79,   11.15,   26.46,   15.71,   15.71,   31.14,   20.00,   25.26
36.78551,10.15781,1999,07,02,    0.00,   11.04,   55.30,  100.66,   12.97,   26.94,   15.22,   15.23,   31.68,   18.71,   25.21
36.78551,10.15781,1999,07,03,    0.00,   10.09,   43.76,  100.48,   14.74,   28.84,   13.85,   13.86,   35.12,   20.38,   27.64
36.78551,10.15781,1999,07,04,    0.00,   11.29,   48.98,  100.26,   12.62,   28.72,   15.58,   15.58,   34.31,   21.69,   27.59
36.78551,10.15781,1999,07,05,    0.00,   12.54,   51.76,  100.22,   14.40,   29.42,   17.13,   17.13,   36.11,   21.72,   28.42
36.78551,10.15781,1999,07,06,    0.00,   12.63,   51.23,  100.43,   12.73,   30.25,   17.37,   17.37,   35.69,   22.96,   28.75
36.78551,10.15781,1999,07,07,    0.00,   12.41,   57.40,  100.73,   10.06,   28.43,   17.21,   17.21,   32.13,   22.07,   26.55
36.78551,10.15781,1999,07,08,    0.01,   11.44,   60.86,  100.60,    8.14,   25.74,   16.09,   16.09,   28.65,   20.51,   24.18
36.78551,10.15781,1999,07,09,    0.38,   11.74,   58.94,  100.40,    9.95,   26.79,   16.39,   16.40,   30.35,   20.40,   25.13
36.78551,10.15781,1999,07,10,    0.15,   11.44,   56.55,  100.40,   11.61,   27.41,   15.81,   15.81,   31.26,   19.65,   25.39
36.78551,10.15781,1999,07,11,    0.39,   12.95,   58.26,  100.39,   12.30,   28.85,   17.94,   17.94,   33.38,   21.08,   26.97
36.78551,10.15781,1999,07,12,    0.02,   13.23,   49.83,  100.16,   16.05,   30.93,   17.89,   17.89,   38.71,   22.66,   29.99
36.78551,10.15781,1999,07,13,    1.64,   12.94,   47.89,  100.03,   13.42,   31.34,   17.71,   17.71,   37.90,   24.48,   30.28
36.78551,10.15781,1999,07,14,    0.02,   13.22,   64.24,  100.39,    7.75,   26.89,   18.28,   18.28,   30.25,   22.50,   25.65
36.78551,10.15781,1999,07,15,    0.00,   11.91,   57.46,  100.45,   10.50,   27.42,   16.51,   16.51,   31.53,   21.03,   25.80
36.78551,10.15781,1999,07,16,    0.00,   11.93,   56.75,  100.43,   11.14,   27.52,   16.55,   16.55,   31.91,   20.77,   26.03
36.78551,10.15781,1999,07,17,    0.00,   12.14,   58.87,  100.56,   10.37,   27.80,   16.81,   16.81,   31.07,   20.70,   25.72
36.78551,10.15781,1999,07,18,    0.01,   12.52,   58.13,  100.52,   11.05,   28.64,   17.29,   17.29,   32.23,   21.17,   26.45
36.78551,10.15781,1999,07,19,    3.02,   13.89,   63.13,  100.45,   11.32,   28.24,   19.11,   19.11,   32.57,   21.25,   26.79
36.78551,10.15781,1999,07,20,    4.80,   15.09,   65.52,  100.60,    9.00,   28.72,   20.48,   20.48,   32.61,   23.61,   27.59
36.78551,10.15781,1999,07,21,    4.10,   14.44,   63.29,  100.73,    8.75,   29.30,   19.77,   19.77,   32.45,   23.71,   27.45
36.78551,10.15781,1999,07,22,    0.00,   13.53,   60.41,  100.52,   10.62,   28.82,   18.61,   18.61,   32.73,   22.10,   27.11
36.78551,10.15781,1999,07,23,    0.01,   12.35,   59.64,  100.25,    9.97,   27.08,   17.18,   17.18,   31.42,   21.45,   25.75
36.78551,10.15781,1999,07,24,    4.99,   11.71,   62.92,  100.27,    7.47,   25.22,   16.37,   16.37,   28.11,   20.64,   23.97
36.78551,10.15781,1999,07,25,    0.02,   11.01,   58.39,  100.35,    8.84,   25.58,   15.30,   15.30,   28.89,   20.05,   24.20
36.78551,10.15781,1999,07,26,    0.00,   11.38,   58.87,  100.43,   11.22,   26.22,   15.88,   15.89,   30.31,   19.09,   24.62
36.78551,10.15781,1999,07,27,    0.00,   10.77,   50.81,  100.33,   13.11,   27.65,   14.88,   14.88,   32.75,   19.65,   26.17
36.78551,10.15781,1999,07,28,    0.00,   12.73,   59.45,  100.28,    8.95,   27.54,   17.61,   17.61,   31.49,   22.54,   26.31
36.78551,10.15781,1999,07,29,    0.00,   12.81,   61.96,  100.47,    9.42,   27.25,   17.71,   17.71,   30.67,   21.25,   25.75
36.78551,10.15781,1999,07,30,    0.00,   12.50,   59.57,  100.35,   11.23,   27.87,   17.22,   17.22,   31.89,   20.66,   25.99
36.78551,10.15781,1999,07,31,    0.02,   13.05,   61.05,  100.20,   10.83,   28.13,   17.96,   17.96,   31.64,   20.81,   26.27
36.78551,10.15781,1999,08,01,    1.50,   14.81,   63.65,  100.19,    9.85,   29.56,   20.13,   20.13,   33.40,   23.55,   27.69
36.78551,10.15781,1999,08,02,    0.00,   13.53,   62.78,  100.43,    9.82,   28.76,   18.63,   18.63,   31.77,   21.95,   26.44
36.78551,10.15781,1999,08,03,    0.00,   12.20,   53.88,  100.40,   11.99,   29.22,   16.84,   16.84,   33.76,   21.77,   27.29
36.78551,10.15781,1999,08,04,    1.90,   14.38,   56.69,  100.25,   13.94,   30.22,   19.59,   19.59,   36.67,   22.74,   29.19
36.78551,10.15781,1999,08,05,    1.29,   14.39,   55.46,  100.30,   11.38,   30.89,   19.66,   19.66,   35.86,   24.48,   29.60
36.78551,10.15781,1999,08,06,    0.00,   14.35,   51.62,  100.17,   13.48,   31.67,   19.44,   19.44,   38.09,   24.61,   30.78
36.78551,10.15781,1999,08,07,    0.00,   12.37,   40.36,   99.92,   14.47,   33.06,   16.78,   16.78,   40.86,   26.39,   32.49
36.78551,10.15781,1999,08,08,    0.00,   12.24,   37.54,   99.82,   13.18,   33.93,   16.72,   16.72,   41.33,   28.15,   33.57
36.78551,10.15781,1999,08,09,    0.00,   11.64,   34.00,  100.05,   17.32,   34.76,   15.47,   15.45,   44.01,   26.69,   34.50
36.78551,10.15781,1999,08,10,    0.00,   11.24,   35.03,  100.19,   12.34,   33.88,   14.94,   14.93,   39.81,   27.47,   33.35
36.78551,10.15781,1999,08,11,    0.01,   14.26,   59.35,  100.56,    8.79,   29.78,   19.40,   19.40,   33.31,   24.52,   28.31
36.78551,10.15781,1999,08,12,    0.65,   13.05,   56.99,  100.45,    9.34,   29.32,   18.06,   18.06,   32.25,   22.92,   27.48
36.78551,10.15781,1999,08,13,    2.75,   14.06,   67.77,  100.36,    4.21,   26.38,   19.34,   19.34,   27.95,   23.74,   25.78
36.78551,10.15781,1999,08,14,    0.32,   13.16,   57.85,  100.40,    9.90,   29.64,   18.27,   18.27,   32.69,   22.79,   27.36
36.78551,10.15781,1999,08,15,    0.02,   12.82,   54.66,  100.42,   10.38,   30.29,   17.79,   17.79,   33.67,   23.29,   27.89
36.78551,10.15781,1999,08,16,    0.02,   14.85,   56.99,  100.09,   13.33,   30.84,   20.05,   20.05,   36.91,   23.58,   29.63
36.78551,10.15781,1999,08,17,    0.01,   14.57,   52.04,   99.96,   11.13,   31.98,   19.63,   19.63,   37.49,   26.37,   30.86
36.78551,10.15781,1999,08,18,    0.16,   14.90,   54.38,  100.14,   12.84,   32.35,   20.13,   20.13,   37.67,   24.84,   30.52
36.78551,10.15781,1999,08,19,    0.00,   12.83,   42.42,  100.27,   14.96,   33.09,   17.33,   17.33,   40.74,   25.78,   32.30
36.78551,10.15781,1999,08,20,    0.00,   12.20,   41.04,  100.47,   14.85,   33.00,   16.29,   16.28,   40.67,   25.82,   32.03
36.78551,10.15781,1999,08,21,    0.00,   14.72,   53.69,  100.41,   13.21,   32.73,   19.77,   19.77,   38.18,   24.98,   30.58
36.78551,10.15781,1999,08,22,    0.01,   15.10,   57.04,  100.32,   10.81,   31.34,   20.20,   20.20,   36.14,   25.34,   29.95
36.78551,10.15781,1999,08,23,    0.00,   13.78,   55.30,  100.54,   12.80,   31.22,   18.59,   18.59,   35.83,   23.03,   28.94
36.78551,10.15781,1999,08,24,    0.00,   13.06,   51.17,  100.74,   12.38,   31.31,   17.75,   17.75,   36.07,   23.69,   29.40
36.78551,10.15781,1999,08,25,    0.00,   11.37,   43.04,  100.74,   12.34,   31.46,   15.52,   15.52,   36.79,   24.45,   30.02
36.78551,10.15781,1999,08,26,    0.00,   11.83,   43.83,  100.63,   13.54,   31.70,   15.86,   15.86,   37.71,   24.16,   30.37
36.78551,10.15781,1999,08,27,    0.03,   15.32,   59.63,  100.74,   10.37,   30.82,   20.62,   20.62,   35.44,   25.08,   29.49
36.78551,10.15781,1999,08,28,    0.43,   14.55,   53.44,  100.64,   10.27,   32.03,   19.67,   19.67,   36.46,   26.19,   30.50
36.78551,10.15781,1999,08,29,    0.09,   13.31,   49.93,  100.42,   12.83,   31.87,   17.85,   17.85,   36.69,   23.86,   30.10
36.78551,10.15781,1999,08,30,    0.55,   12.77,   53.90,  100.30,    8.11,   29.59,   17.63,   17.64,   32.08,   23.97,   28.04
36.78551,10.15781,1999,08,31,    0.00,   12.80,   60.66,  100.38,    8.12,   27.86,   17.78,   17.78,   30.80,   22.68,   26.08
36.78551,10.15781,1999,09,01,    0.00,   12.30,   56.60,  100.61,   11.21,   28.60,   17.00,   17.00,   32.60,   21.39,   26.63
36.78551,10.15781,1999,09,02,    0.00,   11.88,   53.95,  100.34,   11.23,   28.51,   16.40,   16.40,   32.97,   21.73,   26.81
36.78551,10.15781,1999,09,03,    0.16,   12.64,   55.35,  100.16,   10.46,   29.28,   17.43,   17.43,   33.58,   23.12,   27.38
36.78551,10.15781,1999,09,04,    3.08,   13.82,   57.06,  100.32,    9.98,   29.61,   18.96,   18.96,   34.14,   24.16,   28.41
36.78551,10.15781,1999,09,05,    4.31,   14.65,   65.15,  100.54,    9.97,   28.51,   19.89,   19.89,   32.66,   22.69,   27.17
36.78551,10.15781,1999,09,06,    3.94,   16.15,   66.29,  100.56,   11.38,   29.23,   21.46,   21.46,   35.61,   24.22,   28.53
36.78551,10.15781,1999,09,07,    1.40,   14.78,   62.01,  100.53,   10.18,   28.75,   20.08,   20.09,   34.65,   24.47,   28.17
36.78551,10.15781,1999,09,08,    3.62,   14.77,   71.93,  100.54,    6.42,   26.65,   20.16,   20.17,   29.58,   23.16,   25.63
36.78551,10.15781,1999,09,09,    6.57,   14.15,   71.99,  100.70,    6.37,   26.33,   19.47,   19.47,   28.91,   22.54,   24.93
36.78551,10.15781,1999,09,10,    2.50,   13.15,   68.52,  100.90,    7.50,   26.26,   18.29,   18.30,   28.82,   21.32,   24.56
36.78551,10.15781,1999,09,11,    1.85,   12.73,   68.40,  100.74,    7.66,   25.45,   17.79,   17.79,   28.37,   20.72,   24.03
36.78551,10.15781,1999,09,12,    4.87,   12.49,   70.19,  100.48,    7.17,   24.79,   17.45,   17.45,   27.21,   20.04,   23.25
36.78551,10.15781,1999,09,13,    0.47,   11.73,   61.99,  100.23,    9.83,   26.25,   16.34,   16.34,   29.43,   19.60,   24.23
36.78551,10.15781,1999,09,14,    0.83,   14.33,   67.00,  100.27,    9.68,   26.84,   19.58,   19.58,   31.65,   21.97,   26.28
36.78551,10.15781,1999,09,15,    0.56,   13.79,   61.38,  100.19,   11.96,   27.40,   18.69,   18.69,   34.62,   22.66,   27.11
36.78551,10.15781,1999,09,16,    0.04,   12.41,   63.30,  100.28,    7.72,   25.70,   17.26,   17.26,   29.34,   21.62,   24.83
36.78551,10.15781,1999,09,17,    0.01,   12.19,   64.87,  100.22,    8.37,   25.40,   16.98,   16.97,   29.01,   20.64,   24.11
36.78551,10.15781,1999,09,18,    0.01,   12.03,   61.70,  100.17,   10.38,   26.14,   16.59,   16.60,   30.66,   20.27,   24.72
36.78551,10.15781,1999,09,19,    0.09,   13.43,   60.67,   99.91,   11.34,   27.88,   18.22,   18.22,   32.93,   21.59,   26.80
36.78551,10.15781,1999,09,20,    1.17,   15.70,   72.86,   99.67,    8.24,   27.18,   20.95,   20.95,   31.34,   23.10,   26.28
36.78551,10.15781,1999,09,21,    0.01,   11.34,   59.53,  100.43,    7.19,   25.73,   15.87,   15.88,   28.54,   21.35,   24.39
36.78551,10.15781,1999,09,22,    0.00,   11.71,   59.66,  100.58,   11.05,   26.34,   16.45,   16.46,   31.22,   20.17,   24.91
36.78551,10.15781,1999,09,23,    0.01,   14.12,   66.87,  100.71,   11.49,   27.23,   19.31,   19.32,   32.64,   21.14,   26.13
36.78551,10.15781,1999,09,24,    0.00,   13.83,   63.58,  100.94,   12.82,   27.79,   18.79,   18.79,   33.94,   21.12,   26.69
36.78551,10.15781,1999,09,25,    0.00,   11.58,   51.77,  100.77,   14.20,   27.85,   15.66,   15.66,   34.89,   20.68,   27.14
36.78551,10.15781,1999,09,26,    0.01,   12.41,   60.15,  100.50,   10.81,   27.15,   17.10,   17.10,   31.55,   20.74,   25.73
36.78551,10.15781,1999,09,27,    0.03,   13.68,   63.65,  100.48,   10.32,   27.96,   18.88,   18.88,   32.14,   21.82,   26.40
36.78551,10.15781,1999,09,28,    0.31,   13.00,   64.25,  100.43,    8.32,   26.30,   18.02,   18.02,   30.76,   22.45,   25.38
36.78551,10.15781,1999,09,29,    0.00,   12.27,   64.90,  100.66,    8.87,   25.57,   17.13,   17.13,   29.14,   20.27,   24.28
36.78551,10.15781,1999,09,30,    0.00,   10.80,   57.15,  100.14,   14.14,   25.68,   14.85,   14.86,   32.15,   18.02,   24.20
36.78551,10.15781,1999,10,01,    0.13,   11.74,   65.43,  100.40,    6.58,   24.63,   16.36,   16.36,   27.16,   20.57,   23.38
36.78551,10.15781,1999,10,02,    0.00,   10.72,   59.16,  100.62,   10.20,   25.32,   15.03,   15.04,   29.29,   19.09,   23.59
36.78551,10.15781,1999,10,03,    0.28,   10.82,   53.30,  100.35,   13.28,   26.22,   14.76,   14.76,   32.28,   19.00,   25.43
36.78551,10.15781,1999,10,04,    4.27,   11.76,   66.12,  100.38,    6.63,   23.99,   16.30,   16.30,   26.90,   20.27,   23.23
36.78551,10.15781,1999,10,05,    0.06,    9.49,   62.17,  100.76,    5.54,   22.15,   13.28,   13.28,   23.89,   18.35,   20.80
36.78551,10.15781,1999,10,06,    0.18,   10.13,   68.09,  100.91,    6.10,   21.92,   14.33,   14.33,   23.59,   17.49,   20.41
36.78551,10.15781,1999,10,07,    0.20,    9.51,   63.42,  101.25,    6.23,   21.82,   13.41,   13.41,   24.05,   17.82,   20.60
36.78551,10.15781,1999,10,08,    5.75,    9.57,   66.24,  101.36,    6.30,   21.01,   13.48,   13.48,   23.82,   17.52,   20.00
36.78551,10.15781,1999,10,09,    0.40,   10.04,   72.69,  101.24,    6.52,   20.59,   14.18,   14.18,   22.77,   16.25,   19.25
36.78551,10.15781,1999,10,10,    0.03,    9.60,   68.49,  101.35,    9.65,   20.76,   13.54,   13.54,   24.77,   15.12,   19.52
36.78551,10.15781,1999,10,11,    0.04,    9.52,   64.56,  101.54,    9.12,   21.67,   13.35,   13.36,   25.97,   16.86,   20.36
36.78551,10.15781,1999,10,12,    0.00,   10.18,   67.45,  101.37,   11.37,   21.74,   14.34,   14.34,   26.79,   15.42,   20.72
36.78551,10.15781,1999,10,13,    0.00,   11.56,   68.99,  101.26,   10.42,   23.21,   16.33,   16.33,   27.98,   17.56,   22.38
36.78551,10.15781,1999,10,14,    0.34,   11.77,   64.74,  101.11,    9.49,   24.10,   16.58,   16.59,   29.54,   20.04,   23.71
36.78551,10.15781,1999,10,15,    3.11,   13.18,   80.38,  100.85,    6.28,   22.22,   18.41,   18.41,   25.71,   19.43,   21.95
36.78551,10.15781,1999,10,16,    2.39,   12.23,   79.89,  100.75,    5.24,   21.05,   17.21,   17.21,   23.82,   18.58,   20.82
36.78551,10.15781,1999,10,17,    5.16,   12.45,   81.57,  100.58,    6.29,   20.51,   17.45,   17.45,   24.02,   17.73,   20.74
36.78551,10.15781,1999,10,18,    0.16,   11.46,   65.38,  100.30,   10.64,   23.05,   16.03,   16.03,   29.55,   18.91,   22.98
36.78551,10.15781,1999,10,19,    0.00,   10.48,   65.20,  100.43,    6.71,   21.91,   14.68,   14.68,   25.46,   18.75,   21.58
36.78551,10.15781,1999,10,20,    0.18,   11.86,   74.32,  100.26,    7.07,   21.73,   16.62,   16.62,   25.42,   18.35,   21.43
36.78551,10.15781,1999,10,21,    0.19,   11.88,   73.30,   99.92,    8.31,   21.91,   16.46,   16.46,   26.45,   18.14,   21.62
36.78551,10.15781,1999,10,22,    0.00,    9.96,   62.88,  100.56,   11.02,   21.91,   13.83,   13.83,   27.47,   16.45,   21.38
36.78551,10.15781,1999,10,23,    0.00,   10.06,   60.80,  100.50,   12.05,   22.34,   13.70,   13.70,   29.03,   16.98,   22.07
36.78551,10.15781,1999,10,24,    0.00,   11.58,   65.10,  100.25,   12.25,   22.98,   15.96,   15.96,   30.36,   18.11,   23.21
36.78551,10.15781,1999,10,25,    0.00,    9.05,   47.47,  100.06,   14.38,   23.69,   11.82,   11.83,   32.76,   18.38,   24.36
36.78551,10.15781,1999,10,26,    0.00,    8.33,   40.54,  100.75,   14.73,   24.61,   10.64,   10.65,   34.71,   19.98,   25.73
36.78551,10.15781,1999,10,27,    0.00,    7.99,   38.10,  101.36,   14.76,   24.62,   10.03,   10.05,   35.58,   20.82,   26.19
36.78551,10.15781,1999,10,28,    0.00,   10.56,   58.59,  101.52,   11.37,   23.13,   14.33,   14.34,   31.31,   19.94,   23.65
36.78551,10.15781,1999,10,29,    0.00,   12.23,   73.82,  101.44,    9.44,   22.33,   17.03,   17.03,   28.07,   18.63,   22.22
36.78551,10.15781,1999,10,30,    0.00,   11.83,   71.92,  101.15,   11.16,   22.23,   16.53,   16.53,   28.46,   17.30,   22.07
36.78551,10.15781,1999,10,31,    0.01,   11.61,   75.68,  101.28,    8.30,   21.24,   16.42,   16.42,   26.11,   17.82,   20.95
36.78551,10.15781,1999,11,01,    0.00,   11.38,   78.03,  101.56,    9.28,   20.75,   16.10,   16.10,   25.66,   16.38,   20.18
36.78551,10.15781,1999,11,02,    0.00,   10.20,   67.57,  101.44,   11.80,   20.99,   14.15,   14.15,   27.60,   15.80,   20.72
36.78551,10.15781,1999,11,03,    1.61,   10.45,   69.15,  101.23,   10.42,   21.17,   14.56,   14.56,   26.70,   16.28,   20.71
36.78551,10.15781,1999,11,04,    4.98,   10.44,   72.60,  100.96,    9.04,   19.89,   14.64,   14.65,   25.15,   16.11,   19.86
36.78551,10.15781,1999,11,05,    1.06,    9.31,   74.56,  100.86,    7.04,   18.28,   12.99,   12.99,   21.95,   14.91,   17.60
36.78551,10.15781,1999,11,06,    1.92,    9.53,   73.20,  100.46,    8.79,   18.97,   13.19,   13.20,   23.19,   14.39,   18.19
36.78551,10.15781,1999,11,07,    9.28,    7.94,   68.00,   99.87,    2.36,   17.34,   10.30,   10.30,   17.60,   15.24,   16.40
36.78551,10.15781,1999,11,08,    7.00,    9.02,   72.52,  100.08,    4.67,   17.84,   12.40,   12.40,   20.24,   15.56,   17.40
36.78551,10.15781,1999,11,09,    0.05,    7.71,   64.66,  100.68,    6.99,   17.53,   10.05,   10.05,   20.40,   13.41,   16.86
36.78551,10.15781,1999,11,10,    0.83,    7.42,   69.13,  100.86,    7.30,   16.18,    9.56,    9.57,   19.16,   11.86,   15.24
36.78551,10.15781,1999,11,11,    0.43,    7.97,   71.64,  100.99,    7.69,   16.83,   10.65,   10.66,   20.15,   12.46,   15.81
36.78551,10.15781,1999,11,12,    6.09,   10.75,   84.00,  100.99,    7.31,   17.87,   15.18,   15.18,   21.60,   14.29,   17.99
36.78551,10.15781,1999,11,13,    8.08,   10.84,   80.04,  100.54,    7.26,   18.79,   15.19,   15.19,   23.23,   15.97,   18.83
36.78551,10.15781,1999,11,14,    0.47,    8.81,   72.57,  100.38,    7.24,   17.45,   11.98,   11.99,   21.31,   14.07,   17.09
36.78551,10.15781,1999,11,15,    2.17,    9.36,   77.95,   99.81,    7.10,   17.12,   12.83,   12.83,   20.62,   13.52,   16.81
36.78551,10.15781,1999,11,16,    0.08,    8.67,   72.13,  100.35,    5.73,   17.29,   11.81,   11.82,   20.54,   14.81,   16.91
36.78551,10.15781,1999,11,17,    0.85,    8.18,   71.64,  100.80,    9.29,   16.45,   11.00,   11.00,   21.84,   12.56,   16.19
36.78551,10.15781,1999,11,18,    0.13,    7.07,   71.28,  100.95,    5.02,   15.14,    8.87,    8.87,   16.89,   11.87,   14.02
36.78551,10.15781,1999,11,19,    0.27,    6.62,   68.25,  100.02,    8.80,   14.59,    7.50,    7.51,   18.93,   10.13,   13.56
36.78551,10.15781,1999,11,20,    0.39,    6.74,   65.05,   99.60,    9.78,   15.34,    7.81,    7.82,   20.40,   10.62,   14.49
36.78551,10.15781,1999,11,21,    1.18,    6.09,   63.45,   99.62,    8.31,   14.34,    6.24,    6.26,   18.68,   10.37,   13.33
36.78551,10.15781,1999,11,22,   10.71,    5.58,   69.57,   99.92,    6.30,   12.49,    4.97,    4.99,   14.00,    7.70,   10.66
36.78551,10.15781,1999,11,23,    0.49,    5.86,   66.99,  101.12,    4.68,   13.50,    6.13,    6.14,   14.52,    9.84,   12.15
36.78551,10.15781,1999,11,24,    2.27,    6.94,   75.14,  101.54,    6.00,   13.93,    8.71,    8.71,   16.44,   10.45,   13.03
36.78551,10.15781,1999,11,25,    0.20,    6.62,   75.77,  101.79,    6.75,   13.03,    8.04,    8.04,   15.96,    9.21,   12.21
36.78551,10.15781,1999,11,26,    0.05,    6.00,   64.54,  101.83,    8.22,   13.22,    6.64,    6.65,   18.00,    9.78,   13.18
36.78551,10.15781,1999,11,27,   31.70,    7.95,   81.84,  101.66,    4.21,   13.41,   10.59,   10.60,   15.86,   11.66,   13.81
36.78551,10.15781,1999,11,28,   46.21,   10.21,   92.50,  101.28,    2.32,   15.71,   14.52,   14.52,   16.90,   14.59,   15.71
36.78551,10.15781,1999,11,29,   21.84,   10.36,   92.77,  100.81,    3.18,   15.74,   14.66,   14.66,   17.73,   14.55,   15.81
36.78551,10.15781,1999,11,30,    5.12,    9.55,   88.30,  100.93,    5.02,   15.26,   13.41,   13.41,   18.55,   13.53,   15.35
36.78551,10.15781,1999,12,01,    1.72,    8.98,   86.95,  101.27,    3.80,   14.65,   12.56,   12.56,   17.13,   13.33,   14.69
36.78551,10.15781,1999,12,02,    1.20,    8.90,   88.36,  101.53,    5.51,   14.56,   12.44,   12.44,   17.60,   12.09,   14.33
36.78551,10.15781,1999,12,03,    0.01,    7.77,   80.12,  101.81,    6.29,   13.73,   10.44,   10.44,   17.48,   11.19,   13.81
36.78551,10.15781,1999,12,04,    0.00,    7.04,   75.20,  101.41,   11.42,   13.04,    8.83,    8.83,   19.89,    8.47,   13.22
36.78551,10.15781,1999,12,05,    3.22,    7.58,   83.90,  100.84,    5.10,   12.82,    9.80,    9.80,   15.38,   10.27,   12.57
36.78551,10.15781,1999,12,06,    5.79,    6.24,   73.87,  100.78,    2.75,   12.16,    6.98,    6.98,   12.94,   10.19,   11.57
